timestamp          , open  , high  , low   , close , volume, body , upper_wick, lower_wick, body_ratio , body_vs_wicks        , pattern
2023.03.31T15:00:00, 1786.9, 1804.4, 1786.9, 1796.4,   4722,   9.5,        8  ,        0  , 0.542857143,           1.1875     , Mild Bullish
2023.03.31T16:00:00, 1796.6, 1808.3, 1796.4, 1808.1,   4752,  11.5,        0.2,        0.2, 0.966386555,          28.749999928, Bullish Long Body
2023.03.31T17:00:00, 1808  , 1816.2, 1807.6, 1811.1,   3450,   3.1,        5.1,        0.4, 0.360465116,           0.563636364, Mild Bullish
2023.03.31T18:00:00, 1811  , 1814  , 1806.4, 1809.4,   2611,   1.6,        3  ,        3  , 0.210526316,           0.266666667, Long Both Wicks / SpinningTop
2023.03.31T19:00:00, 1809.5, 1809.7, 1803.1, 1805.5,   2361,   4  ,        0.2,        2.4, 0.606060606,           1.538461538, Bearish Long Body
2023.03.31T20:00:00, 1805.6, 1809  , 1802.6, 1803.6,   2548,   2  ,        3.4,        1  , 0.3125     ,           0.454545454, Long Upper Wick
2023.03.31T21:00:00, 1803.7, 1814.4, 1803  , 1811.9,   4092,   8.2,        2.5,        0.7, 0.719298246,           2.562499999, Bullish Long Body
2023.03.31T22:00:00, 1812.4, 1816.8, 1812.1, 1815.1,   1118,   2.7,        1.7,        0.3, 0.574468085,           1.349999999, Mild Bullish
2023.04.03T01:00:00, 1813.8, 1815.1, 1811.6, 1812.8,    682,   1  ,        1.3,        1.2, 0.285714286,           0.4        , Long Both Wicks / SpinningTop
2023.04.03T02:00:00, 1812.9, 1813.4, 1808.3, 1812.4,   1105,   0.5,        0.5,        4.1, 0.098039216,           0.108695652, Doji/SpinningTop
2023.04.03T03:00:00, 1812.5, 1813.5, 1808.9, 1809.3,   1224,   3.2,        1  ,        0.4, 0.695652174,           2.285714284, Bearish Long Body
2023.04.03T04:00:00, 1809.2, 1810  , 1808.3, 1809.2,    503,   0  ,        0.8,        0.9, 0          ,           0          , Doji/SpinningTop
2023.04.03T05:00:00, 1809.1, 1810.4, 1807.9, 1808.3,    504,   0.8,        1.3,        0.4, 0.32       ,           0.470588235, Long Upper Wick
2023.04.03T06:00:00, 1808.2, 1809.6, 1808.2, 1809.6,    376,   1.4,        0  ,        0  , 0.999999999,  1399999999.99986    , Bullish Long Body
2023.04.03T07:00:00, 1809.5, 1809.6, 1806.5, 1807.4,    464,   2.1,        0.1,        0.9, 0.677419355,           2.099999998, Bearish Long Body
2023.04.03T08:00:00, 1807.2, 1812.4, 1806.4, 1812.4,    723,   5.2,        0  ,        0.8, 0.866666667,           6.499999992, Bullish Long Body
2023.04.03T09:00:00, 1812.5, 1812.8, 1807.9, 1811.4,   1711,   1.1,        0.3,        3.5, 0.224489796,           0.289473684, Long Lower Wick
2023.04.03T10:00:00, 1811.6, 1812.4, 1806.1, 1808.2,   1204,   3.4,        0.8,        2.1, 0.53968254 ,           1.172413793, Mild Bearish
2023.04.03T11:00:00, 1808.1, 1811.2, 1808.1, 1809.7,    844,   1.6,        1.5,        0  , 0.516129032,           1.066666666, Mild Bullish
2023.04.03T12:00:00, 1809.8, 1811.8, 1809.6, 1811.3,    914,   1.5,        0.5,        0.2, 0.681818182,           2.14285714 , Bullish Long Body
2023.04.03T13:00:00, 1811.2, 1812.6, 1809.8, 1812.6,   1096,   1.4,        0  ,        1.4, 0.5        ,           0.999999999, Mild Bullish
2023.04.03T14:00:00, 1812.5, 1817.9, 1809.2, 1817.9,   1376,   5.4,        0  ,        3.3, 0.620689655,           1.636363636, Bullish Long Body
2023.04.03T15:00:00, 1817.8, 1824.6, 1817.4, 1820.2,   3716,   2.4,        4.4,        0.4, 0.333333333,           0.5        , Long Upper Wick
2023.04.03T16:00:00, 1822.3, 1827.1, 1799.9, 1800.4,   5782,  21.9,        4.8,        0.5, 0.805147059,           4.132075471, Bearish Long Body
2023.04.03T17:00:00, 1800.5, 1806.1, 1793  , 1805.9,   4717,   5.4,        0.2,        7.5, 0.41221374 ,           0.701298701, Mild Bullish
2023.04.03T18:00:00, 1806  , 1807.3, 1802.1, 1804.4,   2987,   1.6,        1.3,        2.3, 0.307692308,           0.444444444, Long Both Wicks / SpinningTop
2023.04.03T19:00:00, 1804.3, 1807.8, 1800.8, 1803.3,   2537,   1  ,        3.5,        2.5, 0.142857143,           0.166666667, Long Both Wicks / SpinningTop
2023.04.03T20:00:00, 1803.1, 1807.8, 1800.8, 1806.5,   2278,   3.4,        1.3,        2.3, 0.485714286,           0.944444444, Mild Bullish
2023.04.03T21:00:00, 1806.7, 1815.5, 1806.4, 1813.8,   2900,   7.1,        1.7,        0.3, 0.78021978 ,           3.549999998, Bullish Long Body
2023.04.03T22:00:00, 1813.6, 1815.1, 1812.6, 1813.5,    920,   0.1,        1.5,        0.9, 0.04       ,           0.041666667, Doji/SpinningTop
2023.04.04T01:00:00, 1811.5, 1812.7, 1811.4, 1811.7,    222,   0.2,        1  ,        0.1, 0.153846154,           0.181818182, Long Upper Wick
2023.04.04T02:00:00, 1811.8, 1813.7, 1811.1, 1813.3,    584,   1.5,        0.4,        0.7, 0.576923077,           1.363636362, Mild Bullish
2023.04.04T03:00:00, 1813.4, 1814.2, 1812.2, 1812.9,    682,   0.5,        0.8,        0.7, 0.25       ,           0.333333333, Long Both Wicks / SpinningTop
2023.04.04T04:00:00, 1812.8, 1813.2, 1811.5, 1812.1,    474,   0.7,        0.4,        0.6, 0.411764706,           0.699999999, Mild Bearish
2023.04.04T05:00:00, 1812  , 1813.5, 1811.8, 1813.1,    393,   1.1,        0.4,        0.2, 0.647058823,           1.83333333 , Bullish Long Body
2023.04.04T06:00:00, 1813  , 1813.7, 1811.9, 1812.4,    336,   0.6,        0.7,        0.5, 0.333333333,           0.5        , Long Both Wicks / SpinningTop
2023.04.04T07:00:00, 1812.3, 1812.7, 1811  , 1811.4,    342,   0.9,        0.4,        0.4, 0.529411764,           1.124999999, Mild Bearish
2023.04.04T08:00:00, 1811.5, 1813.8, 1809.7, 1813.3,    626,   1.8,        0.5,        1.8, 0.43902439 ,           0.782608695, Mild Bullish
2023.04.04T09:00:00, 1813.4, 1814.9, 1810.4, 1811.3,   1445,   2.1,        1.5,        0.9, 0.466666667,           0.875      , Mild Bearish
2023.04.04T10:00:00, 1811.2, 1816.8, 1811.2, 1812.9,   1017,   1.7,        3.9,        0  , 0.303571429,           0.435897436, Long Upper Wick
2023.04.04T11:00:00, 1812.8, 1820.1, 1812.8, 1818.9,   1247,   6.1,        1.2,        0  , 0.835616438,           5.083333329, Bullish Long Body
2023.04.04T12:00:00, 1819  , 1822.8, 1817.7, 1821.1,   1040,   2.1,        1.7,        1.3, 0.411764706,           0.7        , Mild Bullish
2023.04.04T13:00:00, 1821.2, 1821.8, 1818.9, 1819.8,    945,   1.4,        0.6,        0.9, 0.482758621,           0.933333333, Mild Bearish
2023.04.04T14:00:00, 1819.7, 1821.4, 1818.9, 1819.8,   1065,   0.1,        1.6,        0.8, 0.04       ,           0.041666667, Doji/SpinningTop
2023.04.04T15:00:00, 1819.7, 1820.2, 1798.7, 1801.6,   4666,  18.1,        0.5,        2.9, 0.841860465,           5.32352941 , Bearish Long Body
2023.04.04T16:00:00, 1801.9, 1806.4, 1780.9, 1781.9,   6967,  20  ,        4.5,        1  , 0.784313725,           3.636363636, Bearish Long Body
2023.04.04T17:00:00, 1781.8, 1782.3, 1773.1, 1775.1,   5090,   6.7,        0.5,        2  , 0.728260869,           2.679999999, Bearish Long Body
2023.04.04T18:00:00, 1775.2, 1779.9, 1771.2, 1778.1,   4386,   2.9,        1.8,        4  , 0.333333333,           0.5        , Long Lower Wick
2023.04.04T19:00:00, 1778.2, 1783.5, 1777  , 1778.1,   3286,   0.1,        5.3,        1.1, 0.015384615,           0.015625   , Doji/SpinningTop
2023.04.04T20:00:00, 1777.9, 1780.4, 1772.8, 1773.6,   3166,   4.3,        2.5,        0.8, 0.565789474,           1.303030303, Mild Bearish
2023.04.04T21:00:00, 1773.5, 1781.1, 1772  , 1780.7,   3922,   7.2,        0.4,        1.5, 0.791208791,           3.789473682, Bullish Long Body
2023.04.04T22:00:00, 1780.8, 1784.2, 1780.3, 1783.8,    687,   3  ,        0.4,        0.5, 0.769230769,           3.33333333 , Bullish Long Body
2023.04.05T01:00:00, 1784.1, 1784.3, 1782.8, 1783.1,    233,   1  ,        0.2,        0.3, 0.666666666,           1.999999996, Bearish Long Body
2023.04.05T02:00:00, 1782.9, 1784.5, 1782.7, 1782.9,    757,   0  ,        1.6,        0.2, 0          ,           0          , Doji/SpinningTop
2023.04.05T03:00:00, 1782.8, 1783.4, 1780.4, 1780.4,    630,   2.4,        0.6,        0  , 0.8        ,           3.999999993, Bearish Long Body
2023.04.05T04:00:00, 1780.5, 1782.9, 1780.4, 1782.4,    440,   1.9,        0.5,        0.1, 0.76       ,           3.166666661, Bullish Long Body
2023.04.05T05:00:00, 1782.5, 1782.7, 1780.9, 1780.9,    293,   1.6,        0.2,        0  , 0.888888888,           7.99999996 , Bearish Long Body
2023.04.05T06:00:00, 1780.8, 1780.9, 1779.6, 1780.1,    259,   0.7,        0.1,        0.5, 0.538461538,           1.166666665, Mild Bearish
2023.04.05T07:00:00, 1780.2, 1780.3, 1778.3, 1778.8,    324,   1.4,        0.1,        0.5, 0.7        ,           2.333333329, Bearish Long Body
2023.04.05T08:00:00, 1778.9, 1781.6, 1777.3, 1781.2,    584,   2.3,        0.4,        1.6, 0.534883721,           1.149999999, Mild Bullish
2023.04.05T09:00:00, 1780.9, 1782.8, 1774.9, 1778.8,   1747,   2.1,        1.9,        3.9, 0.265822785,           0.362068965, Long Lower Wick
2023.04.05T10:00:00, 1778.5, 1778.5, 1773.1, 1774.1,   1695,   4.4,        0  ,        1  , 0.814814815,           4.399999996, Bearish Long Body
2023.04.05T11:00:00, 1774  , 1776.7, 1772  , 1773.7,   1178,   0.3,        2.7,        1.7, 0.063829787,           0.068181818, Doji/SpinningTop
2023.04.05T12:00:00, 1773.6, 1778.4, 1773.1, 1778.3,   1097,   4.7,        0.1,        0.5, 0.886792453,           7.83333332 , Bullish Long Body
2023.04.05T13:00:00, 1778.2, 1781  , 1774.4, 1775.6,   1204,   2.6,        2.8,        1.2, 0.393939394,           0.65       , Mild Bearish
2023.04.05T14:00:00, 1775.5, 1778.1, 1770.1, 1771.7,   2444,   3.8,        2.6,        1.6, 0.475      ,           0.904761905, Mild Bearish
2023.04.05T15:00:00, 1771.8, 1775.8, 1764  , 1771.8,   4843,   0  ,        4  ,        7.8, 0          ,           0          , Doji/SpinningTop
2023.04.05T16:00:00, 1773.5, 1773.5, 1753.4, 1754.8,   6566,  18.7,        0  ,        1.4, 0.930348259,          13.357142848, Bearish Long Body
2023.04.05T17:00:00, 1754.9, 1760.9, 1752.5, 1759.1,   4276,   4.2,        1.8,        2.4, 0.5        ,           1          , Mild Bullish
2023.04.05T18:00:00, 1759.2, 1759.8, 1753.2, 1755.9,   2833,   3.3,        0.6,        2.7, 0.5        ,           1          , Mild Bearish
2023.04.05T19:00:00, 1756  , 1762.8, 1754.7, 1757.7,   2750,   1.7,        5.1,        1.3, 0.209876543,           0.265625   , Long Upper Wick
2023.04.05T20:00:00, 1757.6, 1762.4, 1757.4, 1759  ,   2568,   1.4,        3.4,        0.2, 0.28       ,           0.388888889, Long Upper Wick
2023.04.05T21:00:00, 1759.1, 1764.9, 1755.6, 1763.1,   3052,   4  ,        1.8,        3.5, 0.430107527,           0.754716981, Mild Bullish
2023.04.05T22:00:00, 1763.2, 1764.7, 1760.6, 1760.9,    701,   2.3,        1.5,        0.3, 0.56097561 ,           1.277777777, Mild Bearish
2023.04.06T01:00:00, 1761.3, 1761.6, 1759.9, 1760.2,    320,   1.1,        0.3,        0.3, 0.647058823,           1.83333333 , Bearish Long Body
2023.04.06T02:00:00, 1760.3, 1760.8, 1758.6, 1759.8,    827,   0.5,        0.5,        1.2, 0.227272727,           0.294117647, Long Lower Wick
2023.04.06T03:00:00, 1759.7, 1759.8, 1757.9, 1758.8,    951,   0.9,        0.1,        0.9, 0.47368421 ,           0.899999999, Mild Bearish
2023.04.06T04:00:00, 1758.7, 1759.8, 1757.9, 1758.2,    562,   0.5,        1.1,        0.3, 0.263157895,           0.357142857, Long Upper Wick
2023.04.06T05:00:00, 1758.1, 1758.5, 1756.4, 1756.9,    479,   1.2,        0.4,        0.5, 0.571428571,           1.333333332, Mild Bearish
2023.04.06T06:00:00, 1756.8, 1757.4, 1756.4, 1756.6,    412,   0.2,        0.6,        0.2, 0.2        ,           0.25       , Long Upper Wick
2023.04.06T07:00:00, 1756.5, 1757.3, 1755.7, 1757.3,    435,   0.8,        0  ,        0.8, 0.5        ,           0.999999999, Mild Bullish
2023.04.06T08:00:00, 1757.2, 1760.9, 1756.8, 1760  ,    610,   2.8,        0.9,        0.4, 0.682926829,           2.153846152, Bullish Long Body
2023.04.06T09:00:00, 1760.1, 1764.2, 1759.3, 1763.1,   1366,   3  ,        1.1,        0.8, 0.612244898,           1.578947368, Bullish Long Body
2023.04.06T10:00:00, 1763.2, 1766.4, 1762.9, 1766.4,   1038,   3.2,        0  ,        0.3, 0.914285714,          10.666666631, Bullish Long Body
